ID,"Item title","Final URL","Image URL","Item description","Item category",Price,"Sale price"
602,"Avangard: Dubrovnik to Split 2023",cruise-dubrovnik-split-avangard-2023,/storage/ships/MS-Avangard-Exterior-9-Header-2000x1335.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
347,"Moonlight: Split to Split 2021",cruise-split-split-moonlight-2021,/storage/ships/moonlight-cover-photo.jpg,,"Premium Superior",-,-
603,"Maritimo: Dubrovnik to Split 2023",cruise-dubrovnik-split-maritimo-2023,/storage/ships/maritimo-lead-71.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
348,"Paradis: Split to Split 2021",cruise-split-split-paradis-2021,/storage/ships/paradise.jpg,,"Premium Superior",-,-
604,"Admiral: Dubrovnik to Split 2023",cruise-dubrovnik-split-admiral-2023,/storage/ships/admiral-cover-photo.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>",Deluxe,-,-
349,"Seagull: Split to Split 2021",cruise-split-split-seagull-2021,/storage/ships/seagull-cover-photo_(1).jpg,,"Premium Superior",-,-
605,"Fantazija: Dubrovnik to Split 2023",cruise-dubrovnik-split-fantazija-2023,/storage/ships/1_IMG_9543.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>",Deluxe,-,-
350,"Spalato: Split to Split 2021",cruise-split-split-spalato-2021,/storage/ships/cruise-split-dubrovnik-spalato.jpg,,"Premium Superior",-,-
606,"Aquamarin: Dubrovnik to Split 2023",cruise-dubrovnik-split-aquamarin-2023,/storage/ships/cruise-dubrovnik-aquamarine.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>",Deluxe,-,-
351,"Infinity: Split to Split 2021",cruise-split-split-infinity-2021,/storage/ships/infinity-cover.photo_(1).jpg,,"Deluxe Superior",-,-
607,"Infintiy: Dubrovnik to Split 2023",cruise-dubrovnik-split-infinity-2023,/storage/ships/infinity-cover.photo_(1).jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
96,"Diamond: Dubrovnik to Split",cruise-dubrovnik-split-diamond,/storage/ships/diamond-exterior-001.jpg,,Deluxe,-,-
352,"Arca: Split to Split 2021",cruise-split-split-arca-2021,/storage/ships/arca.jpg,,"Deluxe Superior",-,-
608,"Markan: Dubrovnik to Split 2023",cruise-dubrovnik-split-markan-2023,/storage/ships/cruise-dubrovnik-markan.jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
353,"Freedom: Split to Split 2021",cruise-split-dubrovnik-split-freedom-2021,/storage/ships/Freedom_-_006.jpg,,"Deluxe Superior",-,-
609,"Black Swan: Dubrovnik to Split 2023",cruise-dubrovnik-split-black-swan-2023,/storage/ships/20180818_132521(0).jpg,"<p>A summer cruise to remember! Board your beautiful deluxe vessel in Dubrovnik, Croatia's southernmost city, and be ready to head up north towards Split. This route brings an opportunity to explore many of Croatia highlights: Hvar, Brač, Korčula, the national park of Mljet. Other destinations include the former fishermen's village of Slano and Ston, a once fortified small town near Dubrovnik, famous for its oysters, which you will also have a chance to taste during the half-day excursion.&nbsp;</p>","Deluxe Superior",-,-
354,"Bella: Dubrovnik to Split 2021",cruise-dubrovnik-split-bella-2021,/storage/ships/Bella_-_004.jpg,,"Deluxe Superior",-,-
610,"Spalato: Split to Dubrovnik 2023",cruise-split-dubrovnik-spalato-2023,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>
<p>&nbsp;</p>","Premium Superior",-,-
355,"Bella: Split to Dubrovnik 2021",cruise-split-dubrovnik-bella-2021,/storage/ships/Bella_-_004.jpg,,"Deluxe Superior",-,-
611,"Paradis: Split to Dubrovnik 2023",cruise-split-dubrovnik-paradis-2023,/storage/ships/paradise.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
356,"Equator: Dubrovnik to Split 2021",cruise-dubrovnik-split-equator-2021,/storage/ships/equator.jpg,,Deluxe,-,-
612,"Seagull: Split to Dubrovnik 2023",cruise-split-dubrovnik-seagull-2023,/storage/ships/seagull-cover-photo_(1).jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
357,"Equator: Split to Dubrovnik 2021",cruise-split-dubrovnik-equator-2021,/storage/ships/equator.jpg,,Deluxe,-,-
613,"Dream: Split to Dubrovnik 2023",cruise-split-dubrovnik-dream-2023,/storage/ships/dream-cover-photo.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
358,"Adriatic Queen: Split to Dubrovnik 2021",cruise-split-dubrovnik-adriatic-queen-2021,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
614,"Majestic: Split to Dubrovnik 2023",cruise-split-dubrovnik-majestic-2023,/storage/ships/majestic-cover-photo.jpg,"<p>Spend seven unforgettable nights on board a comfortable modern mini-cruiser going from Split to Dubrovnik. On your way down south visit the most popular touristic destinations: Hvar, Brač, Korčula as well as the vibrant town of Makarska, known for its attractive sandy beaches.&nbsp;</p>","Premium Superior",-,-
615,"Spalato: Dubrovnik to Split 2023",cruise-dubrovnik-split-spalato-2023,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.&nbsp;</p>","Premium Superior",-,-
360,"Adriatic Queen: Split to Split 2021",cruise-split-zadar-split-adriatic-queen-2021,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
616,"Paradis: Dubrovnik to Split 2023",cruise-dubrovnik-split-paradis-2023,/storage/ships/paradise.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.&nbsp;</p>","Premium Superior",-,-
105,"New Star: Dubrovnik to Split",cruise-dubrovnik-split-new-star,/storage/ships/newstar-lead-004-cut.jpg,,Deluxe,-,-
361,"Adriatic Queen: Dubrovnik to Dubrovnik 2021",cruise-dubrovnik-dubrovnik-adriatic-queen-2021,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
617,"Seagull: Dubrovnik to Split 2023",cruise-dubrovnik-split-seagull-2023,/storage/ships/seagull-cover-photo_(1).jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.&nbsp;</p>","Premium Superior",-,-
362,"Adriatic Queen: Dubrovnik to Split 2021",cruise-dubrovnik-split-adriatic-queen-2021,/storage/ships/adriatic_queen.jpg,,Deluxe,-,-
618,"Dream: Dubrovnik to Split 2023",cruise-dubrovnik-split-dream-2023,/storage/ships/dream-cover-photo.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.&nbsp;</p>","Premium Superior",-,-
363,"San Antonio: Split to Split Northern Gems 2021",cruise-split-split-northern-gems-san-antonio-2021,/storage/ships/1_SanAntonio_(29).jpg,,Deluxe,-,-
619,"Majestic: Dubrovnik to Split 2023",cruise-dubrovnik-split-majestic-2023,/storage/ships/majestic-cover-photo.jpg,"<p>What can be better than joining a cruise going between the two must see towns of Dubrovnik and Split! Visit many charming highlights: Korčula, Brač, Hvar, Vis, wonder through Mljet National Park and soak up some sun on the famous sandy beaches of Makarska.&nbsp;</p>","Premium Superior",-,-
108,"Bella: Split to Split",cruise-split-split-bella,/storage/ships/Bella_-_004.jpg,,"Deluxe Superior",-,-
364,"Oscar: Split to Dubrovnik 2022",cruise-split-dubrovnik-oscar-2022,/storage/ships/oscar-exterior-lead-001.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>","Deluxe Superior",-,-
365,"Ambassador: Dubrovnik to Split 2022",cruise-dubrovnik-split-ambassador-2022,/storage/ships/MS_Ambassador.jpg,"<p>The one-way cruise program from Dubrovnik to Split offers a great combination of sight-seeing, relaxation and adventure! Visit the remote island of Vis, find your very own swim spot on &Scaron;ipan or Slano, and browse the cobbled streets of the lovely historical town of Trogir before you finish your cruise in Split.&nbsp;</p>","Deluxe Superior",-,-
621,"Spalato: Split to Split 2023",cruise-split-split-spalato-2023,/storage/ships/cruise-split-dubrovnik-spalato.jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
110,"Desire: Split to Split",cruise-split-split-desire,/storage/ships/desire.jpg,,"Deluxe Superior",-,-
366,"Ambassador: Split to Dubrovnik 2022",cruise-split-dubrovnik-ambassador-2022,/storage/ships/MS_Ambassador.jpg,"<p>Start your sea adventure in Split and enjoy the gorgeous Croatian coast while making your way down to Dubrovnik on board a deluxe mini cruiser! Enjoy the sun and sea breeze on the topdeck, experience delicious cuisine in the restaurant and learn more about destinations during inspiring walking tours.&nbsp;</p>","Deluxe Superior",-,-
622,"Seagull: Split to Split 2023",cruise-split-split-seagull-2023,/storage/ships/seagull-cover-photo_(1).jpg,"<p>The classical South Dalmatian route from Split will leave you breathless! It's a great combination of culture and adventure: explore the most popular destinations like Dubrovnik, Mljet, Makarska, Hvar and Korčula, discover fantastic beaches, enjoy local food and make new friends.&nbsp;</p>","Premium Superior",-,-
